Date,Workout,Result,Prescribed,Pukie,Work performed,Work time,Formatted Result,Notes,Description
2017-05-13,"AMRAP 25 mins: 100 m, Squats, and Deadlifts",3.0,true,false,78272,1500000,3 rounds | 123 reps,wod with three. used punching bag for weight. 10 runs 70 squats 30 deadlifts,"25:00 AMRAP:
3.3 Runs, 70 lbs, 100 m
23 Squats, 70 lbs
15 Deadlifts, 185 lbs"
2017-05-12,"AMRAP 12 mins w/ Buy-in: 1200 m, Ring Muscle Ups, Goblet Squats, and Sit-ups",3.111,true,false,66142,720000,3 rounds + Ring Muscle Up,"","12 mins:
Run, 1200 m
then in the remaining time, AMRAP of:
3 Ring Muscle Ups
15 Goblet Squats, 53 lbs
21 Sit-ups"
2017-05-11,"AMRAP 20 mins: Push Press, Burpees, and Wall Balls",8.889,true,false,120960,1200000,8 rounds + 5 Push Press + 10 Burpees + 10 Wall Balls | 265 reps,"","20:00 AMRAP:
5 Push Press, 135 lbs
10 Burpees
15 Wall Balls, 20 lbs"
2017-05-09,5 RFT: Handstand Walks and Double Unders,1740000,true,false,24125,1740000,29 mins,"","5 rounds of:
Handstand Walk, 25 ft
50 Double Unders"
2017-05-09,Squat Clean : 1 Rep Max,120.20197805,true,false,1597,,265 lbs | 265 lbs,"","Sets
1 Squat Clean | 265 lbs"
2017-05-08,Helen,589000,true,false,71495,589000,9 mins 49 secs,"unbroken kbs. pull ups 12, 8 4, 4 4 4
","3 rounds of:
Run, 400 m
21 Kettlebell Swings, 1.5 pood
12 Pull-ups"
2017-05-06,Run 2.5 mi TT,1790000,true,false,41978,1790000,29 mins 50 secs,heart rate 155-160,"Intervals
Run, 2.5 mi | 29:50"
2017-05-05,50-40-30-20-10: Wall Balls and Box Jumps,1024000,true,false,116636,1024000,17 mins 4 secs,,"50-40-30-20-10 reps of:
Wall Ball, 20 lbs
Box Jump, 24 in"
2017-05-05,Overhead Squat : 1 Rep Max,111.13013065,true,false,706,,245 lbs | 245 lbs,"","Sets
1 Overhead Squat | 245 lbs"
2017-05-05,Annie,377000,true,false,46783,377000,6 mins 17 secs,No ab mat,"50-40-30-20-10 reps of:
Double Under
AbMat Sit-up"
2017-05-04,"AMRAP 15 mins: Box Jump Overs, Ring Dips and Power Cleans",4.067,true,false,75928,900000,4 rounds + 3 Box Jump Overs | 147 reps,muscle ups to ring dips,"15:00 AMRAP:
15 Box Jump Overs, 24 in
12 Ring Dips
9 Power Cleans, 155 lbs"
2017-05-01,"3 RFT: Front Squats, Pull-ups and Double Unders",557000,true,false,51803,557000,9 mins 17 secs,"","3 rounds of:
10 Front Squats, 155 lbs
20 Pull-ups
50 Double Unders"
2017-04-28,Split Jerk : 1 Rep Max,124.73790175,true,false,546,,275 lbs | 275 lbs,"","Sets
1 Split Jerk | 275 lbs"
2017-04-28,Squat Clean : 1 Rep Max,124.73790175,true,false,1642,,275 lbs | 275 lbs,"","Sets
1 Squat Clean | 275 lbs"
2017-04-28,Clean & Jerk : 1 Rep Max,124.73790175,true,false,2130,,275 lbs | 275 lbs,"","Sets
1 Clean & Jerk | 275 lbs"
2017-04-26,Grace,150000,true,false,36448,150000,2 mins 30 secs,,"30 Clean & Jerks, 135 lbs"
2017-04-24,"5 RFT: 300 m, Front Squats, Push Press, and Toes-to-bars",866000,true,false,73281,866000,14 mins 26 secs,"","5 rounds of:
Run, 300 m
8 Front Squats, 95 lbs
8 Push Press, 95 lbs
8 Toes-to-bars"
2017-04-24,"""Tabata"" - Single Arm Db Thrusters, V-ups, Bear Crawls, and Ring Rows : 3 x 2 mins / 2 mins",0,true,false,0,2880000,0 reps | 0 + 0 + 0,"","Tabata Single Arm Db Thruster, 55 lbs
Tabata V-up
Tabata Bear Crawl
Tabata Ring Row"
2017-04-19,Front Squat 5-5-3-3-1-1,2059.3093598,true,false,12953,,"4540 lbs | 235 lbs, 255 lbs, 255 lbs, 255 lbs, 275 lbs, and 285 lbs","","Sets
5 Front Squats | 235 lbs
5 Front Squats | 255 lbs
3 Front Squats | 255 lbs
3 Front Squats | 255 lbs
1 Front Squat | 275 lbs
1 Front Squat | 285 lbs"
2017-04-19,"4 RFT: 400 m, Deadlifts, and Push-ups",746000,true,false,90555,746000,12 mins 26 secs,"","4 rounds of:
Run, 400 m
9 Deadlifts, 185 lbs
15 Push-ups"
2017-04-17,"5 RFT: Overhead Squats, Bar Muscle-ups, and AbMat Sit-ups",745000,true,false,69422,745000,12 mins 25 secs,"","5 rounds of:
10 Overhead Squats, 115 lbs
5 Bar Muscle-ups
25 AbMat Sit-ups"
2017-04-14,8 RFT: Wall Balls and V-ups,296000,true,false,25060,296000,4 mins 56 secs,"","8 rounds of:
8 Wall Balls, 20 lbs
8 V-ups"
2017-04-14,Split Jerk 2-2-2-2-2-1,932.13232035,true,false,4081,,"2055 lbs | 135 lbs, 155 lbs, 185 lbs, 205 lbs, 225 lbs, and 245 lbs","","Sets
2 Split Jerks | 135 lbs
2 Split Jerks | 155 lbs
2 Split Jerks | 185 lbs
2 Split Jerks | 205 lbs
2 Split Jerks | 225 lbs
1 Split Jerk | 245 lbs"
2017-04-13,"AMRAP 22 mins w/ Buy-in: 1 mi, Clean & Jerks, and Toes-to-bars",7.75,true,false,97720,1320000,7 rounds + 4 Clean & Jerks + 5 Toes-to-bars,1 mile @ 7:26,"22 mins:
Run, 1 mi
then in the remaining time, AMRAP of:
4 Clean & Jerks, 155 lbs
10 Toes-to-bars"
2017-04-10,"6-9-12-9-6: Lateral Burpee (Over Barbell)s, Front Squats, and Pull-ups",514000,true,false,63065,514000,8 mins 34 secs,"","6-9-12-9-6 reps of:
Lateral Burpee (Over Barbell)
Front Squat, 135 lbs
Pull-up"
2017-04-08,CrossFit Games Open 13.4,51,true,false,40678,420000,51 reps,,"AMReps in 7 mins:
3 Clean & Jerks, 135 lbs | 3 reps
3 Toes To Bars | 3 reps
6 Clean & Jerks, 135 lbs | 6 reps
6 Toes To Bars | 6 reps
9 Clean & Jerks, 135 lbs | 9 reps
9 Toes To Bars | 9 reps
12 Clean & Jerks, 135 lbs | 12 reps
12 Toes To Bars | 3 reps
15 Clean & Jerks, 135 lbs
15 Toes To Bars
18 Clean & Jerks, 135 lbs
18 Toes To Bars"
2017-04-08,Annie,436000,true,false,46783,436000,7 mins 16 secs,,"50-40-30-20-10 reps of:
Double Under
AbMat Sit-up"
2017-04-07,"3 RFT: 300 m, Push-ups, and One Arm Dumbbell Snatch (Alternating)s",538000,true,false,55721,538000,8 mins 58 secs,"","3 rounds of:
Run, 300 m
25 Push-ups
16 One Arm Dumbbell Snatch (Alternating)s, 50 lbs"
2017-04-07,Back Squat 5-5-5-5,2131.884139,true,false,13766,,"4700 lbs | 235 lbs, 235 lbs, 235 lbs, and 235 lbs","","Sets
5 Back Squats | 235 lbs
5 Back Squats | 235 lbs
5 Back Squats | 235 lbs
5 Back Squats | 235 lbs"
2017-04-03,"FT: Double Unders, Pistols, and Hang Power Cleans",330000,true,false,40718,330000,5 mins 30 secs,,"150 Double Unders
40 Pistols
30 Hang Power Cleans, 115 lbs"
2017-04-01,Nancy,875000,true,false,92474,875000,14 mins 35 secs,,"5 rounds of:
Run, 400 m
15 Overhead Squats, 95 lbs"
2017-03-30,Row 2000 m TT,508000,true,false,64021,508000,8 mins 28 secs,"","Intervals : at 65%
Row, 2000 m | 8:28"
2017-03-30,"15-12-9-6-3: Toes-to-bars, Kettlebell Swings, and Burpees",540000,true,false,48986,540000,9 mins,"","15-12-9-6-3 reps of:
Toes-to-bar
Kettlebell Swing, 53 lbs
Burpee"
2017-03-29,Hang Snatch : 1 Rep Max,83.91458845,true,false,819,,185 lbs | 185 lbs,"","Sets
1 Hang Snatch | 185 lbs"
2017-03-29,Hang Snatch : 2 Rep Max,158.7573295,true,false,1592,,350 lbs | 175 lbs,"","Sets
2 Hang Snatches | 175 lbs"
2017-03-29,Hang Snatch 2-2-2-2-2-2-1,845.94977005,true,false,9399,,"1865 lbs | 95 lbs, 115 lbs, 135 lbs, 155 lbs, 165 lbs, 175 lbs, and 185 lbs","","Sets
2 Hang Snatches | 95 lbs
2 Hang Snatches | 115 lbs
2 Hang Snatches | 135 lbs
2 Hang Snatches | 155 lbs
2 Hang Snatches | 165 lbs
2 Hang Snatches | 175 lbs
1 Hang Snatch | 185 lbs"
2017-03-29,"AMRAP 10 mins: Handstand Walks, Walking Lunges, and Box Jumps",2.333,true,false,1294,600000,2 rounds + 25 ft,"","10:00 AMRAP:
Handstand Walk, 25 ft
Walking Lunge, 50 ft
Box Jump, 24 in"
2017-03-29,"Chipper: Rows, Burpee Box Jump Overs, Sit-ups, and 3 more",1281000,true,false,69069,1281000,21 mins 21 secs,"","Row, 1000 m
50 Burpee Box Jump Overs, 24 in
40 Sit-ups
30 Handstand Push-ups
20 Ring Dips
10 Bar Muscle-ups"
2017-03-27,CrossFit Games Open 17.5,902000,true,false,89794,902000,15 mins 2 secs,"","10 rounds of:
9 Thrusters, 95 lbs
35 Double Unders"
2017-03-25,"FT: 800 m; Pull-ups, Push-ups and Air Squats; 800 m",1860000,true,false,142976,1860000,31 mins,,"Run, 800 m
-- then --
50 Pull-ups
100 Push-ups
150 Air Squats
-- then --
Run, 800 m"
2017-03-25,CrossFit Games Open 17.5,1046000,true,false,89794,1046000,17 mins 26 secs,,"10 rounds of:
9 Thrusters, 95 lbs
35 Double Unders"
2017-03-17,CrossFit Games Open 16.4 / 17.4,188,true,false,98998,780000,188 reps,3:57. 7:05. 10:26,"AMReps in 13 mins:
55 Deadlifts, 225 lbs | 55 reps
55 Wall Balls, 20 lbs, 10 ft | 55 reps
55 Row Calories | 55 reps
55 Handstand Push-ups | 23 reps"
2017-03-16,5 RFT: Kettlebell Clean & Jerks and Muscle-ups,947000,true,false,11750,947000,15 mins 47 secs,,"5 rounds of:
10 Kettlebell Clean & Jerks, 53 lbs
3 Muscle-ups"
2017-03-14,Barbara,1545000,true,false,207152,1545000,"25 mins 45 secs | (0 secs), (0 secs), (0 secs), (0 secs), and (0 secs)","","5 rounds, each round for time, of:
20 Pull-ups
30 Push-ups
40 Sit-up (abmat)s
50 Air Squats
Resting 3 mins between each round."
2017-03-13,CrossFit Games Open 17.3,67,true,false,66961,1440000,67 reps,,"AMReps in 24 mins:
6 Chest-to-bar Pull-ups | 6 reps
6 Squat Snatches, 95 lbs | 6 reps
6 Chest-to-bar Pull-ups | 6 reps
6 Squat Snatches, 95 lbs | 6 reps
6 Chest-to-bar Pull-ups | 6 reps
6 Squat Snatches, 95 lbs | 6 reps
7 Chest-to-bar Pull-ups | 7 reps
5 Squat Snatches, 135 lbs | 5 reps
7 Chest-to-bar Pull-ups | 7 reps
5 Squat Snatches, 135 lbs | 5 reps
7 Chest-to-bar Pull-ups | 7 reps
5 Squat Snatches, 135 lbs
8 Chest-to-bar Pull-ups
4 Squat Snatches, 185 lbs
8 Chest-to-bar Pull-ups
4 Squat Snatches, 185 lbs
8 Chest-to-bar Pull-ups
4 Squat Snatches, 185 lbs
9 Chest-to-bar Pull-ups
3 Squat Snatches, 225 lbs
9 Chest-to-bar Pull-ups
3 Squat Snatches, 225 lbs
9 Chest-to-bar Pull-ups
3 Squat Snatches, 225 lbs
10 Chest-to-bar Pull-ups
2 Squat Snatches, 245 lbs
10 Chest-to-bar Pull-ups
2 Squat Snatches, 245 lbs
10 Chest-to-bar Pull-ups
2 Squat Snatches, 245 lbs
11 Chest-to-bar Pull-ups
1 Squat Snatch, 265 lbs
11 Chest-to-bar Pull-ups
1 Squat Snatch, 265 lbs
11 Chest-to-bar Pull-ups
1 Squat Snatch, 265 lbs"
2017-03-10,CrossFit Games Open 17.3,83,true,false,78025,1440000,83 reps,,"AMReps in 24 mins:
6 Chest-to-bar Pull-ups | 6 reps
6 Squat Snatches, 95 lbs | 6 reps
6 Chest-to-bar Pull-ups | 6 reps
6 Squat Snatches, 95 lbs | 6 reps
6 Chest-to-bar Pull-ups | 6 reps
6 Squat Snatches, 95 lbs | 6 reps
7 Chest-to-bar Pull-ups | 7 reps
5 Squat Snatches, 135 lbs | 5 reps
7 Chest-to-bar Pull-ups | 7 reps
5 Squat Snatches, 135 lbs | 5 reps
7 Chest-to-bar Pull-ups | 7 reps
5 Squat Snatches, 135 lbs | 5 reps
8 Chest-to-bar Pull-ups | 8 reps
4 Squat Snatches, 185 lbs | 3 reps
8 Chest-to-bar Pull-ups
4 Squat Snatches, 185 lbs
8 Chest-to-bar Pull-ups
4 Squat Snatches, 185 lbs
9 Chest-to-bar Pull-ups
3 Squat Snatches, 225 lbs
9 Chest-to-bar Pull-ups
3 Squat Snatches, 225 lbs
9 Chest-to-bar Pull-ups
3 Squat Snatches, 225 lbs
10 Chest-to-bar Pull-ups
2 Squat Snatches, 245 lbs
10 Chest-to-bar Pull-ups
2 Squat Snatches, 245 lbs
10 Chest-to-bar Pull-ups
2 Squat Snatches, 245 lbs
11 Chest-to-bar Pull-ups
1 Squat Snatch, 265 lbs
11 Chest-to-bar Pull-ups
1 Squat Snatch, 265 lbs
11 Chest-to-bar Pull-ups
1 Squat Snatch, 265 lbs"
2017-03-08,"AMRAP 9 mins: Handstand Walks, Burpees, and 100 m",2.667,true,false,29912,540000,2 rounds + 12 ft + 12 Burpees,"","9:00 AMRAP:
Handstand Walk, 12 ft
12 Burpees
Run, 100 m"
2017-03-08,Strict Press 6-6-6-6,1251.9149412,true,false,5481,,"2760 lbs | 115 lbs, 115 lbs, 115 lbs, and 115 lbs","","Sets
6 Strict Press | 115 lbs
6 Strict Press | 115 lbs
6 Strict Press | 115 lbs
6 Strict Press | 115 lbs"
2017-03-08,Run 3200 m TT,,true,false,95906,,Completed,from house with 2 laps around shit pond. with riley ,"Intervals
Run, 3200 m | 0:00"
2017-03-06,Squat Snatch 3-3-3-3-1,895.84493075,true,false,16148,,"1975 lbs | 135 lbs, 145 lbs, 155 lbs, 165 lbs, and 175 lbs","","Sets
3 Squat Snatches | 135 lbs
3 Squat Snatches | 145 lbs
3 Squat Snatches | 155 lbs
3 Squat Snatches | 165 lbs
1 Squat Snatch | 175 lbs"
2017-03-06,Squat Snatch : 1 Rep Max,90.718474,true,false,1527,,200 lbs | 200 lbs,"","Sets
1 Squat Snatch | 200 lbs"
2017-03-06,"AMRAP 13 mins: Front Squats, Chest-to-bar Pull-ups, and Double Unders",4.095,true,false,61778,780000,4 rounds + 2 Front Squats | 286 reps,,"13:00 AMRAP:
7 Front Squats, 155 lbs
14 Chest-to-bar Pull-ups
50 Double Unders"
2017-03-05,CrossFit Games Open 17.2,120,true,false,21627,720000,120 reps,,"AMReps in 12 mins:
10 Dumbbell Front Rack Walking Lunges, 50 lbs, 5 ft | 10 reps
16 Toes-to-bars | 16 reps
8 Dumbbell Power Cleans, 50 lbs | 8 reps
10 Dumbbell Front Rack Walking Lunges, 50 lbs, 5 ft | 10 reps
16 Toes-to-bars | 16 reps
8 Dumbbell Power Cleans, 50 lbs | 8 reps
10 Dumbbell Front Rack Walking Lunges, 50 lbs, 5 ft | 10 reps
16 Bar Muscle-ups | 16 reps
8 Dumbbell Power Cleans, 50 lbs | 8 reps
10 Dumbbell Front Rack Walking Lunges, 50 lbs, 5 ft | 10 reps
16 Bar Muscle-ups | 8 reps
8 Dumbbell Power Cleans, 50 lbs
10 Dumbbell Front Rack Walking Lunges, 50 lbs, 5 ft
16 Toes-to-bars
8 Dumbbell Power Cleans, 50 lbs
10 Dumbbell Front Rack Walking Lunges, 50 lbs, 5 ft
16 Toes-to-bars
8 Dumbbell Power Cleans, 50 lbs"
2017-03-03,"4 RFT: Burpees, Rows, Dumbbell Push Press, and Double Unders",698000,true,false,101402,698000,11 mins 38 secs,"","4 rounds of:
10 Burpees
Row, 250 m
10 Dumbbell Push Press, 100 lbs
50 Double Unders"
2017-03-02,Row 5 km TT,1158000,true,false,192508,1158000,19 mins 18 secs,,"Intervals
Row, 5 km | 19:18"
2017-03-02,Row 5k 5000 m TT,1158000,true,false,0,1158000,19 mins 18 secs,"","Intervals
Row 5k, 5000 m | 19:18"
2017-03-01,"10 RFT: Pull-ups, V-ups, and Double Unders",602000,true,false,42956,602000,10 mins 2 secs,"","10 rounds of:
5 Pull-ups
10 V-ups
25 Double Unders"
2017-03-01,Bench Press : 2 Rep Max,185.9728717,true,false,814,,410 lbs | 205 lbs,"","Sets
2 Bench Press | 205 lbs"
2017-03-01,Bench Press : 1 Rep Max,97.52235955,true,false,427,,215 lbs | 215 lbs,"","Sets
1 Bench Press | 215 lbs"
2017-03-01,Bench Press 10-5-2-2-1,1188.4120094,true,false,5203,,"2620 lbs | 95 lbs, 135 lbs, 185 lbs, 205 lbs, and 215 lbs","","Sets
10 Bench Press | 95 lbs
5 Bench Press | 135 lbs
2 Bench Press | 185 lbs
2 Bench Press | 205 lbs
1 Bench Press | 215 lbs"
2017-02-26,CrossFit Games Open 17.1,1140000,true,false,95857,1140000,19 mins,,"10 Dumbbell Snatches, 50 lbs
15 Burpee Box Jump Overs, 24 in
20 Dumbbell Snatches, 50 lbs
15 Burpee Box Jump Overs, 24 in
30 Dumbbell Snatches, 50 lbs
15 Burpee Box Jump Overs, 24 in
40 Dumbbell Snatches, 50 lbs
15 Burpee Box Jump Overs, 24 in
50 Dumbbell Snatches, 50 lbs
15 Burpee Box Jump Overs, 24 in"
2017-02-24,CrossFit Games Open 17.1,1099000,true,false,95857,1099000,18 mins 19 secs,,"10 Dumbbell Snatches, 50 lbs
15 Burpee Box Jump Overs, 24 in
20 Dumbbell Snatches, 50 lbs
15 Burpee Box Jump Overs, 24 in
30 Dumbbell Snatches, 50 lbs
15 Burpee Box Jump Overs, 24 in
40 Dumbbell Snatches, 50 lbs
15 Burpee Box Jump Overs, 24 in
50 Dumbbell Snatches, 50 lbs
15 Burpee Box Jump Overs, 24 in"
2017-02-21,"AMRAP 16 mins: Box Jumps, Toes-to-bars, and Wall Balls",7.0,true,false,95526,960000,7 rounds | 294 reps,"","16:00 AMRAP:
16 Box Jumps, 24 in
10 Toes-to-bars
16 Wall Balls, 20 lbs"
2017-02-20,Muscle Up (Strict)s : Max Set,1,true,false,0,,1 rep,"","Sets
Strict Muscle-up | 1 rep"
2017-02-20,Push Press : 1 Rep Max,106.59420695,true,false,467,,235 lbs | 235 lbs,"","Sets
1 Push Press | 235 lbs"
2017-02-20,Push Press 1-1-1-1,385.5535145,true,false,1688,,"850 lbs | 185 lbs, 205 lbs, 225 lbs, and 235 lbs","","Sets
1 Push Press | 185 lbs
1 Push Press | 205 lbs
1 Push Press | 225 lbs
1 Push Press | 235 lbs"
2017-02-20,"FT: 600 m, Squat Snatches, 400 m, and 3 more",694000,true,false,66799,694000,11 mins 34 secs,"","Run, 600 m
12 Squat Snatches, 135 lbs
Run, 400 m
9 Squat Snatches, 135 lbs
Run, 200 m
6 Squat Snatches, 135 lbs"
2017-02-18,"AMRAP 20 mins: 200 m, Shoulder-to-Overheads, V-ups, and 2 more",2.067,true,false,91620,1200000,2 rounds + Run | 207 reps,"3 person wod with drew and kelly?
reps were
10 runs
50 stoh
50 burpees
50 vups
100 lunge","20:00 AMRAP:
3 Runs, 200 m
20 Shoulder-to-Overheads, 95 lbs
20 V-ups
20 Burpees
40 Walking Lunges"
2017-02-17,Snatch Balance : 3 Rep Max,224.52822315,true,false,1707,,495 lbs | 165 lbs,"","Sets
3 Snatch Balances | 165 lbs"
2017-02-17,Overhead Squat : 3 Rep Max,265.35153645,true,false,1871,,585 lbs | 195 lbs,"","Sets
3 Overhead Squats | 195 lbs"
2017-02-17,CrossFit Games Open 14.3,130,true,false,70577,480000,130 reps,,"AMReps in 8 mins:
10 Deadlifts, 135 lbs | 10 reps
15 Box Jumps, 24 in | 15 reps
15 Deadlifts, 185 lbs | 15 reps
15 Box Jumps, 24 in | 15 reps
20 Deadlifts, 225 lbs | 20 reps
15 Box Jumps, 24 in | 15 reps
25 Deadlifts, 275 lbs | 25 reps
15 Box Jumps, 24 in | 15 reps
30 Deadlifts, 315 lbs
15 Box Jumps, 24 in
35 Deadlifts, 365 lbs
15 Box Jumps, 24 in"
2017-02-16,CrossFit Games Open 16.3,4.833,true,false,43586,420000,4 rounds + 10 Power Snatches + 2 Bar Muscle-ups | 64 reps,,"7:00 AMRAP:
10 Power Snatches, 75 lbs
3 Bar Muscle-ups"
2017-02-15,"AMRAP 15 mins: Power Cleans, AbMat Sit-ups, and Rope Climbs",3.133,true,false,93566,900000,3 rounds + 4 Power Cleans | 136 reps,"","15:00 AMRAP:
10 Power Cleans, 185 lbs
30 AbMat Sit-ups
4 Rope Climbs, 15 ft"
2017-02-15,AMRAP 8 mins: Burpee To Plates and Double Unders,7.25,true,false,26467,480000,7 rounds + 4 Burpee To Plates | 326 reps,"","8:00 AMRAP:
8 Burpee To Plates
38 Double Unders"
2017-02-15,Bench Press 8-8-8-8,2394.9677136,true,false,10486,,"5280 lbs | 165 lbs, 165 lbs, 165 lbs, and 165 lbs","","Sets
8 Bench Press | 165 lbs
8 Bench Press | 165 lbs
8 Bench Press | 165 lbs
8 Bench Press | 165 lbs"
2017-02-14,Row 1 km TT,207000,true,false,48197,207000,3 mins 27 secs,,"Intervals
Row, 1 km | 3:27"
2017-02-13,4 RFT: 200 m and Air Squats,385000,true,false,56277,385000,6 mins 25 secs,"","4 rounds of:
Run, 200 m
30 Air Squats"
2017-02-13,Front Squat : 1 Rep Max,133.80974915,true,false,805,,295 lbs | 295 lbs,attempted 305,"Sets
1 Front Squat | 295 lbs"
2017-02-11,"AMRAP 20 mins: 200 m, Kettlebell Goblet Squats, 200 m, and 5 more",1.635,true,false,92704,1200000,1 round + 200 m + 25 Kettlebell Goblet Squats + 200 m + 25 Kettlebell Swings + 200 m + 200 m,"","20:00 AMRAP:
Run, 260 m
25 Kettlebell Goblet Squats, 53 lbs
Run, 260 m
25 Kettlebell Swings, 53 lbs
Run, 260 m
Walking Lunge, 50 m
Run, 260 m
10 Toes-to-bars"
2017-02-10,Push Press 2-2-2-2,743.8914868,true,false,3257,,"1640 lbs | 205 lbs, 205 lbs, 205 lbs, and 205 lbs","","Sets
2 Push Press | 205 lbs
2 Push Press | 205 lbs
2 Push Press | 205 lbs
2 Push Press | 205 lbs"
2017-02-10,"FT: Burpees, Pull-ups, Double Unders, and 27 more",625000,true,false,81305,625000,10 mins 25 secs,"","10 Burpees
10 Pull-ups
25 Double Unders
9 Burpees
9 Pull-ups
25 Double Unders
8 Burpees
8 Pull-ups
25 Double Unders
7 Burpees
7 Pull-ups
25 Double Unders
6 Burpees
6 Pull-ups
25 Double Unders
5 Burpees
5 Pull-ups
25 Double Unders
4 Burpees
4 Pull-ups
25 Double Unders
3 Burpees
3 Pull-ups
25 Double Unders
2 Burpees
2 Pull-ups
25 Double Unders
1 Burpee
1 Pull-up
25 Double Unders"
2017-02-08,Front Squat 2-2-2-2-2-2-2,1365.3130337,true,false,9241,,"3010 lbs | 135 lbs, 185 lbs, 205 lbs, 245 lbs, 245 lbs, 245 lbs, and 245 lbs","","Sets
2 Front Squats | 135 lbs
2 Front Squats | 185 lbs
2 Front Squats | 205 lbs
2 Front Squats | 245 lbs
2 Front Squats | 245 lbs
2 Front Squats | 245 lbs
2 Front Squats | 245 lbs"
2017-02-08,"AMRAP 10 mins: Power Cleans, Box Jumps, and Walking Lunges",5.1,true,false,79530,600000,5 rounds + 3 Power Cleans,"","10:00 AMRAP:
10 Power Cleans, 95 lbs
Box Jump, 24 in
30 Walking Lunges"
2017-02-07,"FT: 600 m, Weighted Sit-ups, Strict Press, and 2 more",729000,true,false,40533,729000,12 mins 9 secs,"","Run, 600 m
30 Weighted Sit-ups, 25 lbs
20 Strict Press, 115 lbs
30 Weighted Sit-ups, 25 lbs
Run, 600 m"
2017-02-07,Row 3000 m TT,693000,true,false,116106,693000,11 mins 33 secs,"","Intervals
Row, 3000 m | 11:33"
2017-02-06,"3 RFT: 400 m, Kettlebell Swings, and Ring Dips",553000,true,false,68854,553000,9 mins 13 secs,"","3 rounds of:
Run, 400 m
20 Kettlebell Swings, 53 lbs
10 Ring Dips"
2017-02-06,Deadlift 5-5-5-5-5-5-5,4139.03037625,true,false,25203,,"9125 lbs | 135 lbs, 185 lbs, 225 lbs, 275 lbs, 315 lbs, 335 lbs, and 355 lbs","","Sets
5 Deadlifts | 135 lbs
5 Deadlifts | 185 lbs
5 Deadlifts | 225 lbs
5 Deadlifts | 275 lbs
5 Deadlifts | 315 lbs
5 Deadlifts | 335 lbs
5 Deadlifts | 355 lbs"
2017-02-04,"AMRAP 20 mins: Push Press, Sit-up (medicine ball)s, and Lateral Hurdle Jumps",5.84,true,false,0,1200000,5 rounds + 10 Push Press + 18 Sit-up (medicine ball)s + 13 Lateral Hurdle Jumps | 306 reps,partner wod with brent. recorded half of rep count,"20:00 AMRAP:
10 Push Press
18 Sit-up (medicine ball)s, 20 lbs
25 Lateral Hurdle Jumps"
2017-02-03,Box Squat 5-5-5-5-5-5-5-5,4241.0886595,true,false,0,,"9350 lbs | 135 lbs, 205 lbs, 225 lbs, 245 lbs, 265 lbs, 265 lbs, 265 lbs, and 265 lbs","","Sets
5 Box Squats | 135 lbs
5 Box Squats | 205 lbs
5 Box Squats | 225 lbs
5 Box Squats | 245 lbs
5 Box Squats | 265 lbs
5 Box Squats | 265 lbs
5 Box Squats | 265 lbs
5 Box Squats | 265 lbs"
2017-02-03,CrossFit Games Open 14.2 / 15.2,125,true,false,56528,540000,125 reps,"","AMReps in 9 mins:
10 Overhead Squats, 95 lbs | 10 reps
10 Chest-to-bar Pull-ups | 10 reps
10 Overhead Squats, 95 lbs | 10 reps
10 Chest-to-bar Pull-ups | 10 reps
12 Overhead Squats, 95 lbs | 12 reps
12 Chest-to-bar Pull-ups | 12 reps
12 Overhead Squats, 95 lbs | 12 reps
12 Chest-to-bar Pull-ups | 12 reps
14 Overhead Squats, 95 lbs | 14 reps
14 Chest-to-bar Pull-ups | 14 reps
14 Overhead Squats, 95 lbs | 9 reps"
2017-02-01,"""FGB Style"" - Push Press, Burpees, Wall Balls, and 2 more",371,true,false,111313,900000,"371 reps | 132, 123, and 116 reps","","3 rounds, 1 min per station:
Push Press, 75 lbs
Burpee
Wall Ball, 20 lbs
Sumo Deadlift High-pull, 75 lbs
Sit-up"
2017-01-30,"15-12-9: Toes-to-bars, Wall Balls and Thrusters",294000,true,false,37871,294000,4 mins 54 secs,"","15-12-9 reps of:
Toes-to-bar
Wall Ball, 20 lbs
Thruster, 75 lbs"
2017-01-27,"AMRAP 17 mins: Wall Balls, Box Jump Overs, Hand Release Push-Ups, and 2 more",1.687,true,false,74804,1020000,1 round + 30 Wall Balls + 30 Box Jump Overs + 30 Hand Release Push-Ups + 13 V-ups | 323 reps,"actual was 60 reps of each
partner wod with todd","17:00 AMRAP:
30 Wall Balls
30 Box Jump Overs, 24 in
30 Hand Release Push-Ups
30 V-ups
100 Double Unders"
2017-01-27,Floor Press 6-6-6-6-6-6-6,2844.0241599,true,false,0,,"6270 lbs | 95 lbs, 135 lbs, 155 lbs, 165 lbs, 165 lbs, 165 lbs, and 165 lbs","","Sets
6 Floor Press | 95 lbs
6 Floor Press | 135 lbs
6 Floor Press | 155 lbs
6 Floor Press | 165 lbs
6 Floor Press | 165 lbs
6 Floor Press | 165 lbs
6 Floor Press | 165 lbs"
